OBX,Siste
22.07.19 10:47:18,801.74
22.07.19 10:47:14,801.73
22.07.19 10:47:14,801.72
22.07.19 10:47:11,801.73
22.07.19 10:47:10,801.73
22.07.19 10:47:09,801.73
22.07.19 10:47:09,801.75
22.07.19 10:47:08,801.78
22.07.19 10:47:06,801.81
22.07.19 10:47:05,801.81
22.07.19 10:46:58,801.77
22.07.19 10:46:57,801.77
22.07.19 10:46:56,801.76
22.07.19 10:46:46,801.72
22.07.19 10:46:43,801.72
22.07.19 10:46:41,801.72
22.07.19 10:46:41,801.76
22.07.19 10:46:35,801.76
22.07.19 10:46:33,801.76
22.07.19 10:46:33,801.75
22.07.19 10:46:31,801.74
22.07.19 10:46:29,801.74
22.07.19 10:46:29,801.75
22.07.19 10:46:26,801.76
22.07.19 10:46:24,801.77
22.07.19 10:46:21,801.82
22.07.19 10:46:20,801.83
22.07.19 10:46:19,801.83
22.07.19 10:46:18,801.82
22.07.19 10:46:15,801.84
22.07.19 10:46:14,801.84
22.07.19 10:46:14,801.86
22.07.19 10:46:13,801.86
22.07.19 10:46:12,801.89
22.07.19 10:46:12,801.90
22.07.19 10:46:12,801.91
22.07.19 10:46:11,801.92
22.07.19 10:46:11,801.88
22.07.19 10:46:11,801.89
22.07.19 10:46:10,801.88
22.07.19 10:46:04,801.87
22.07.19 10:46:00,801.88
22.07.19 10:46:00,801.85
22.07.19 10:45:58,801.85
22.07.19 10:45:57,801.83
22.07.19 10:45:56,801.79
22.07.19 10:45:55,801.79
22.07.19 10:45:55,801.80
22.07.19 10:45:55,801.79
22.07.19 10:45:55,801.78
22.07.19 10:45:55,801.75
22.07.19 10:45:54,801.75
22.07.19 10:45:52,801.77
22.07.19 10:45:51,801.77
22.07.19 10:45:50,801.76
22.07.19 10:45:48,801.69
22.07.19 10:45:45,801.70
22.07.19 10:45:45,801.69
22.07.19 10:45:41,801.67
22.07.19 10:45:38,801.67
22.07.19 10:45:36,801.67
22.07.19 10:45:32,801.67
22.07.19 10:45:31,801.67
22.07.19 10:45:30,801.65
22.07.19 10:45:29,801.65
22.07.19 10:45:26,801.64
22.07.19 10:45:25,801.61
22.07.19 10:45:19,801.60
22.07.19 10:45:17,801.60
22.07.19 10:45:15,801.58
22.07.19 10:45:15,801.55
22.07.19 10:45:14,801.57
22.07.19 10:45:12,801.55
22.07.19 10:45:11,801.55
22.07.19 10:45:10,801.54
22.07.19 10:45:08,801.55
22.07.19 10:45:07,801.55
22.07.19 10:45:04,801.54
22.07.19 10:45:02,801.56
22.07.19 10:45:01,801.57
22.07.19 10:44:59,801.57
22.07.19 10:44:59,801.58
22.07.19 10:44:55,801.58
22.07.19 10:44:54,801.58
22.07.19 10:44:53,801.57
22.07.19 10:44:51,801.57
22.07.19 10:44:47,801.57
22.07.19 10:44:46,801.58
22.07.19 10:44:44,801.58
22.07.19 10:44:43,801.59
22.07.19 10:44:42,801.59
22.07.19 10:44:41,801.59
22.07.19 10:44:40,801.58
22.07.19 10:44:39,801.58
22.07.19 10:44:38,801.54
22.07.19 10:44:37,801.51
22.07.19 10:44:34,801.51
22.07.19 10:44:32,801.54
22.07.19 10:44:32,801.55
22.07.19 10:44:32,801.57
22.07.19 10:44:27,801.53
22.07.19 10:44:26,801.52
22.07.19 10:44:21,801.51
22.07.19 10:44:20,801.51
22.07.19 10:44:20,801.50
22.07.19 10:44:13,801.50
22.07.19 10:44:10,801.50
22.07.19 10:44:08,801.49
22.07.19 10:44:06,801.49
22.07.19 10:43:58,801.48
22.07.19 10:43:57,801.47
22.07.19 10:43:55,801.47
22.07.19 10:43:49,801.47
22.07.19 10:43:49,801.48
22.07.19 10:43:46,801.52
22.07.19 10:43:38,801.52
22.07.19 10:43:38,801.51
22.07.19 10:43:37,801.51
22.07.19 10:43:37,801.52
22.07.19 10:43:37,801.51
22.07.19 10:43:36,801.50
22.07.19 10:43:36,801.49
22.07.19 10:43:35,801.52
22.07.19 10:43:35,801.51
22.07.19 10:43:34,801.50
22.07.19 10:43:34,801.49
22.07.19 10:43:34,801.48
22.07.19 10:43:34,801.47
22.07.19 10:43:34,801.46
22.07.19 10:43:34,801.45
22.07.19 10:43:34,801.44
22.07.19 10:43:34,801.43
22.07.19 10:43:34,801.39
22.07.19 10:43:33,801.37
22.07.19 10:43:33,801.33
22.07.19 10:43:32,801.33
22.07.19 10:43:31,801.36
22.07.19 10:43:31,801.35
22.07.19 10:43:30,801.37
22.07.19 10:43:28,801.37
22.07.19 10:43:27,801.37
22.07.19 10:43:27,801.36
22.07.19 10:43:27,801.35
22.07.19 10:43:26,801.33
22.07.19 10:43:24,801.32
22.07.19 10:43:24,801.31
22.07.19 10:43:24,801.33
22.07.19 10:43:24,801.34
22.07.19 10:43:23,801.33
22.07.19 10:43:22,801.33
22.07.19 10:43:22,801.32
22.07.19 10:43:21,801.30
22.07.19 10:43:21,801.29
22.07.19 10:43:21,801.30
22.07.19 10:43:20,801.29
22.07.19 10:43:16,801.28
22.07.19 10:43:14,801.28
22.07.19 10:43:10,801.28
22.07.19 10:43:10,801.28
22.07.19 10:43:10,801.28
22.07.19 10:43:08,801.28
22.07.19 10:43:00,801.28
22.07.19 10:42:59,801.29
22.07.19 10:42:44,801.28
22.07.19 10:42:44,801.29
22.07.19 10:42:44,801.28
22.07.19 10:42:42,801.28
22.07.19 10:42:42,801.24
22.07.19 10:42:41,801.24
22.07.19 10:42:39,801.23
22.07.19 10:42:37,801.23
22.07.19 10:42:33,801.22
22.07.19 10:42:31,801.24
22.07.19 10:42:31,801.23
22.07.19 10:42:31,801.24
22.07.19 10:42:31,801.23
22.07.19 10:42:29,801.24
22.07.19 10:42:29,801.22
22.07.19 10:42:29,801.21
22.07.19 10:42:29,801.19
22.07.19 10:42:27,801.17
22.07.19 10:42:25,801.17
22.07.19 10:42:25,801.18
22.07.19 10:42:25,801.17
22.07.19 10:42:24,801.18
22.07.19 10:42:24,801.19
22.07.19 10:42:24,801.18
22.07.19 10:42:24,801.16
22.07.19 10:42:24,801.17
22.07.19 10:42:22,801.16
22.07.19 10:42:17,801.15
22.07.19 10:42:15,801.15
22.07.19 10:42:13,801.16
22.07.19 10:42:10,801.16
22.07.19 10:42:09,801.16
22.07.19 10:42:04,801.17
22.07.19 10:42:02,801.17
22.07.19 10:42:01,801.16
22.07.19 10:42:01,801.17
22.07.19 10:42:01,801.15
22.07.19 10:41:57,801.11
22.07.19 10:41:56,801.11
22.07.19 10:41:56,801.14
22.07.19 10:41:56,801.17
22.07.19 10:41:55,801.20
22.07.19 10:41:54,801.16
22.07.19 10:41:53,801.17
22.07.19 10:41:53,801.16
22.07.19 10:41:53,801.17
22.07.19 10:41:52,801.20
22.07.19 10:41:47,801.25
22.07.19 10:41:47,801.26
22.07.19 10:41:45,801.24
22.07.19 10:41:28,801.24
22.07.19 10:41:27,801.24
22.07.19 10:41:26,801.26
22.07.19 10:41:25,801.26
22.07.19 10:41:25,801.29
22.07.19 10:41:23,801.30
22.07.19 10:41:19,801.30
22.07.19 10:41:18,801.30
22.07.19 10:41:18,801.29
22.07.19 10:41:18,801.28
22.07.19 10:41:17,801.27
22.07.19 10:41:17,801.28
22.07.19 10:41:16,801.29
22.07.19 10:41:14,801.29
22.07.19 10:41:12,801.25
22.07.19 10:41:11,801.27
22.07.19 10:41:11,801.29
22.07.19 10:41:10,801.29
22.07.19 10:41:08,801.25
22.07.19 10:41:06,801.27
22.07.19 10:41:05,801.27
22.07.19 10:40:54,801.31
22.07.19 10:40:54,801.32
22.07.19 10:40:54,801.31
22.07.19 10:40:53,801.31
22.07.19 10:40:53,801.33
22.07.19 10:40:52,801.33
22.07.19 10:40:51,801.35
22.07.19 10:40:48,801.35
22.07.19 10:40:48,801.39
22.07.19 10:40:48,801.42
22.07.19 10:40:46,801.43
22.07.19 10:40:43,801.43
22.07.19 10:40:38,801.43
22.07.19 10:40:36,801.43
22.07.19 10:40:34,801.40
22.07.19 10:40:33,801.39
22.07.19 10:40:33,801.41
22.07.19 10:40:32,801.39
22.07.19 10:40:30,801.39
22.07.19 10:40:29,801.39
22.07.19 10:40:29,801.39
22.07.19 10:40:27,801.41
22.07.19 10:40:26,801.41
22.07.19 10:40:21,801.43
22.07.19 10:40:20,801.43
22.07.19 10:40:20,801.41
22.07.19 10:40:20,801.43
22.07.19 10:40:19,801.42
22.07.19 10:40:19,801.43
22.07.19 10:40:19,801.44
22.07.19 10:40:14,801.44
22.07.19 10:40:14,801.45
22.07.19 10:40:13,801.44
22.07.19 10:40:12,801.44
22.07.19 10:40:09,801.44
22.07.19 10:40:07,801.43
22.07.19 10:40:07,801.44
22.07.19 10:40:07,801.43
22.07.19 10:40:03,801.44
22.07.19 10:40:03,801.46
22.07.19 10:40:02,801.44
22.07.19 10:40:02,801.43
22.07.19 10:40:02,801.45
22.07.19 10:40:02,801.45
22.07.19 10:40:02,801.44
22.07.19 10:40:01,801.45
22.07.19 10:40:01,801.44
22.07.19 10:40:01,801.44
22.07.19 10:40:01,801.43
22.07.19 10:40:01,801.43
22.07.19 10:40:00,801.42
22.07.19 10:39:58,801.42
22.07.19 10:39:55,801.41
22.07.19 10:39:54,801.41
22.07.19 10:39:54,801.43
22.07.19 10:39:54,801.44
22.07.19 10:39:54,801.47
22.07.19 10:39:38,801.44
22.07.19 10:39:35,801.44
22.07.19 10:39:33,801.44
22.07.19 10:39:33,801.42
22.07.19 10:39:13,801.41
22.07.19 10:39:13,801.39
22.07.19 10:39:09,801.39
22.07.19 10:39:08,801.39
22.07.19 10:39:08,801.39
22.07.19 10:39:08,801.40
22.07.19 10:39:07,801.41
22.07.19 10:39:07,801.41
22.07.19 10:39:04,801.42
22.07.19 10:39:03,801.42
22.07.19 10:39:02,801.42
22.07.19 10:39:02,801.43
22.07.19 10:39:02,801.43
22.07.19 10:39:02,801.43
22.07.19 10:39:01,801.44
22.07.19 10:39:00,801.44
22.07.19 10:38:55,801.45
22.07.19 10:38:54,801.45
22.07.19 10:38:53,801.46
22.07.19 10:38:53,801.47
22.07.19 10:38:53,801.46
22.07.19 10:38:53,801.48
22.07.19 10:38:53,801.48
22.07.19 10:38:52,801.45
22.07.19 10:38:49,801.46
22.07.19 10:38:48,801.49
22.07.19 10:38:48,801.53
22.07.19 10:38:48,801.49
22.07.19 10:38:47,801.56
22.07.19 10:38:47,801.55
22.07.19 10:38:46,801.56
22.07.19 10:38:45,801.56
22.07.19 10:38:41,801.57
22.07.19 10:38:35,801.57
22.07.19 10:38:31,801.62
22.07.19 10:38:29,801.62
22.07.19 10:38:27,801.62
22.07.19 10:38:27,801.61
22.07.19 10:38:27,801.61
22.07.19 10:38:26,801.62
22.07.19 10:38:25,801.63
22.07.19 10:38:24,801.63
22.07.19 10:38:23,801.63
22.07.19 10:38:22,801.64
22.07.19 10:38:22,801.65
22.07.19 10:38:21,801.70
22.07.19 10:38:19,801.70
22.07.19 10:38:19,801.71
22.07.19 10:38:19,801.72
22.07.19 10:38:18,801.77
22.07.19 10:38:17,801.77
22.07.19 10:38:15,801.78
22.07.19 10:38:15,801.77
22.07.19 10:38:12,801.78
22.07.19 10:38:11,801.79
22.07.19 10:38:10,801.77
22.07.19 10:38:09,801.76
22.07.19 10:38:05,801.76
22.07.19 10:38:05,801.77
22.07.19 10:38:01,801.79
22.07.19 10:37:53,801.79
22.07.19 10:37:53,801.75
22.07.19 10:37:53,801.75
22.07.19 10:37:53,801.79
22.07.19 10:37:52,801.75
22.07.19 10:37:49,801.76
22.07.19 10:37:47,801.76
22.07.19 10:37:46,801.76
22.07.19 10:37:45,801.77
22.07.19 10:37:40,801.77
22.07.19 10:37:38,801.77
22.07.19 10:37:37,801.75
22.07.19 10:37:37,801.74
22.07.19 10:37:37,801.73
22.07.19 10:37:36,801.72
22.07.19 10:37:34,801.71
22.07.19 10:37:33,801.70
22.07.19 10:37:32,801.71
22.07.19 10:37:31,801.71
22.07.19 10:37:30,801.72
22.07.19 10:37:29,801.71
22.07.19 10:37:28,801.71
22.07.19 10:37:28,801.70
22.07.19 10:37:25,801.69
22.07.19 10:37:23,801.69
22.07.19 10:37:23,801.70
22.07.19 10:37:22,801.69
22.07.19 10:37:21,801.69
22.07.19 10:37:21,801.68
22.07.19 10:37:19,801.72
22.07.19 10:37:19,801.70
22.07.19 10:37:19,801.72
22.07.19 10:37:19,801.70
22.07.19 10:37:19,801.68
22.07.19 10:37:19,801.67
22.07.19 10:37:18,801.62
22.07.19 10:37:17,801.61
22.07.19 10:37:16,801.63
22.07.19 10:37:15,801.61
22.07.19 10:37:12,801.61
22.07.19 10:37:11,801.61
22.07.19 10:37:11,801.66
22.07.19 10:37:07,801.69
22.07.19 10:37:06,801.69
22.07.19 10:37:04,801.69
22.07.19 10:37:03,801.69
22.07.19 10:37:03,801.68
22.07.19 10:37:02,801.68
22.07.19 10:37:00,801.68
22.07.19 10:37:00,801.69
22.07.19 10:37:00,801.70
22.07.19 10:36:58,801.71
22.07.19 10:36:58,801.70
22.07.19 10:36:57,801.64
22.07.19 10:36:57,801.65
22.07.19 10:36:55,801.65
22.07.19 10:36:54,801.63
22.07.19 10:36:53,801.63
22.07.19 10:36:52,801.63
22.07.19 10:36:48,801.58
22.07.19 10:36:48,801.60
22.07.19 10:36:47,801.58
22.07.19 10:36:45,801.58
22.07.19 10:36:41,801.58
22.07.19 10:36:40,801.58
22.07.19 10:36:39,801.58
22.07.19 10:36:38,801.59
22.07.19 10:36:38,801.58
22.07.19 10:36:37,801.59
22.07.19 10:36:36,801.59
22.07.19 10:36:34,801.59
22.07.19 10:36:34,801.60
22.07.19 10:36:33,801.62
22.07.19 10:36:33,801.61
22.07.19 10:36:32,801.63
22.07.19 10:36:31,801.64
22.07.19 10:36:31,801.65
22.07.19 10:36:30,801.66
22.07.19 10:36:29,801.65
22.07.19 10:36:29,801.63
22.07.19 10:36:29,801.65
22.07.19 10:36:29,801.64
22.07.19 10:36:29,801.65
22.07.19 10:36:29,801.64
22.07.19 10:36:29,801.66
22.07.19 10:36:29,801.68
22.07.19 10:36:29,801.63
22.07.19 10:36:29,801.65
22.07.19 10:36:29,801.66
22.07.19 10:36:29,801.67
22.07.19 10:36:29,801.68
22.07.19 10:36:28,801.69
22.07.19 10:36:26,801.71
22.07.19 10:36:25,801.71
22.07.19 10:36:25,801.75
22.07.19 10:36:25,801.77
22.07.19 10:36:24,801.76
22.07.19 10:36:24,801.73
22.07.19 10:36:24,801.74
22.07.19 10:36:24,801.74
22.07.19 10:36:24,801.72
22.07.19 10:36:24,801.75
22.07.19 10:36:24,801.73
22.07.19 10:36:24,801.75
22.07.19 10:36:24,801.76
22.07.19 10:36:21,801.79
22.07.19 10:36:18,801.79
22.07.19 10:36:17,801.78
22.07.19 10:36:16,801.82
22.07.19 10:36:15,801.85
22.07.19 10:36:15,801.86
22.07.19 10:36:14,801.82
22.07.19 10:36:14,801.80
22.07.19 10:36:12,801.79
22.07.19 10:36:11,801.82
22.07.19 10:36:09,801.82
22.07.19 10:36:08,801.80
22.07.19 10:36:08,801.77
22.07.19 10:36:08,801.78
22.07.19 10:36:07,801.77
22.07.19 10:36:06,801.74
22.07.19 10:36:05,801.73
22.07.19 10:36:04,801.72
22.07.19 10:36:03,801.73
22.07.19 10:36:03,801.69
22.07.19 10:36:03,801.68
22.07.19 10:36:03,801.64
22.07.19 10:36:03,801.63
22.07.19 10:36:02,801.63
22.07.19 10:35:55,801.64
22.07.19 10:35:55,801.60
22.07.19 10:35:47,801.64
22.07.19 10:35:43,801.65
22.07.19 10:35:42,801.65
22.07.19 10:35:42,801.66
22.07.19 10:35:41,801.65
22.07.19 10:35:36,801.65
22.07.19 10:35:35,801.65
22.07.19 10:35:34,801.64
22.07.19 10:35:33,801.63
22.07.19 10:35:32,801.62
22.07.19 10:35:32,801.63
22.07.19 10:35:31,801.63
22.07.19 10:35:31,801.65
22.07.19 10:35:31,801.64
22.07.19 10:35:31,801.63
22.07.19 10:35:30,801.62
22.07.19 10:35:28,801.64
22.07.19 10:35:27,801.64
22.07.19 10:35:26,801.63
22.07.19 10:35:25,801.63
22.07.19 10:35:24,801.68
22.07.19 10:35:21,801.67
22.07.19 10:35:21,801.65
22.07.19 10:35:20,801.62
22.07.19 10:35:20,801.61
22.07.19 10:35:19,801.62
22.07.19 10:35:17,801.64
22.07.19 10:35:16,801.64
22.07.19 10:35:16,801.62
22.07.19 10:35:14,801.60
22.07.19 10:35:13,801.56
22.07.19 10:35:12,801.56
22.07.19 10:35:09,801.60
22.07.19 10:35:04,801.60
22.07.19 10:35:04,801.59
22.07.19 10:35:03,801.58
22.07.19 10:34:58,801.57
22.07.19 10:34:58,801.56
22.07.19 10:34:49,801.57
22.07.19 10:34:48,801.57
22.07.19 10:34:47,801.57
22.07.19 10:34:43,801.58
22.07.19 10:34:42,801.57
22.07.19 10:34:41,801.57
22.07.19 10:34:40,801.55
22.07.19 10:34:39,801.55
22.07.19 10:34:38,801.54
22.07.19 10:34:37,801.54
22.07.19 10:34:37,801.57
22.07.19 10:34:37,801.54
22.07.19 10:34:36,801.50
22.07.19 10:34:36,801.49
22.07.19 10:34:35,801.49
22.07.19 10:34:35,801.50
22.07.19 10:34:35,801.48
22.07.19 10:34:34,801.44
22.07.19 10:34:34,801.47
22.07.19 10:34:33,801.51
22.07.19 10:34:33,801.50
22.07.19 10:34:30,801.51
22.07.19 10:34:27,801.51
22.07.19 10:34:25,801.51
22.07.19 10:34:19,801.51
22.07.19 10:34:18,801.51
22.07.19 10:34:17,801.50
22.07.19 10:34:17,801.49
22.07.19 10:34:16,801.52
22.07.19 10:34:14,801.52
22.07.19 10:34:14,801.50
22.07.19 10:34:07,801.49
22.07.19 10:34:07,801.48
22.07.19 10:34:04,801.49
22.07.19 10:34:03,801.49
22.07.19 10:34:03,801.48
22.07.19 10:34:03,801.49
22.07.19 10:34:02,801.48
22.07.19 10:34:01,801.50
22.07.19 10:33:59,801.48
22.07.19 10:33:58,801.48
22.07.19 10:33:58,801.52
22.07.19 10:33:54,801.51
22.07.19 10:33:52,801.51
22.07.19 10:33:51,801.54
22.07.19 10:33:50,801.54
22.07.19 10:33:48,801.53
22.07.19 10:33:43,801.53
22.07.19 10:33:42,801.53
22.07.19 10:33:34,801.52
22.07.19 10:33:33,801.51
22.07.19 10:33:31,801.51
22.07.19 10:33:31,801.50
22.07.19 10:33:31,801.49
22.07.19 10:33:31,801.49
22.07.19 10:33:31,801.50
22.07.19 10:33:31,801.51
22.07.19 10:33:31,801.51
22.07.19 10:33:31,801.52
22.07.19 10:33:31,801.51
22.07.19 10:33:31,801.49
22.07.19 10:33:31,801.51
22.07.19 10:33:31,801.53
22.07.19 10:33:30,801.54
22.07.19 10:33:30,801.57
22.07.19 10:33:28,801.57
22.07.19 10:33:26,801.59
22.07.19 10:33:25,801.60
22.07.19 10:33:25,801.60
22.07.19 10:33:24,801.59
22.07.19 10:33:20,801.59
22.07.19 10:33:20,801.60
22.07.19 10:33:19,801.59
22.07.19 10:33:18,801.59
22.07.19 10:33:15,801.60
22.07.19 10:33:13,801.63
22.07.19 10:33:11,801.63
22.07.19 10:33:11,801.62
22.07.19 10:33:10,801.64
22.07.19 10:33:09,801.63
22.07.19 10:33:09,801.59
22.07.19 10:33:07,801.59
22.07.19 10:33:03,801.62
22.07.19 10:33:02,801.62
22.07.19 10:32:59,801.63
22.07.19 10:32:59,801.67
22.07.19 10:32:56,801.68
22.07.19 10:32:51,801.68
22.07.19 10:32:50,801.67
22.07.19 10:32:49,801.66
22.07.19 10:32:49,801.67
22.07.19 10:32:49,801.66
22.07.19 10:32:48,801.67
22.07.19 10:32:48,801.66
22.07.19 10:32:47,801.66
22.07.19 10:32:41,801.67
22.07.19 10:32:40,801.62
22.07.19 10:32:38,801.62
22.07.19 10:32:36,801.62
22.07.19 10:32:35,801.62
22.07.19 10:32:30,801.62
22.07.19 10:32:29,801.62
22.07.19 10:32:28,801.62
22.07.19 10:32:25,801.63
22.07.19 10:32:22,801.63
22.07.19 10:32:20,801.63
22.07.19 10:32:18,801.63
22.07.19 10:32:17,801.64
22.07.19 10:32:13,801.63
22.07.19 10:32:13,801.67
22.07.19 10:32:11,801.67
22.07.19 10:32:11,801.63
22.07.19 10:32:11,801.59
22.07.19 10:32:10,801.59
22.07.19 10:32:08,801.59
22.07.19 10:32:06,801.61
22.07.19 10:32:04,801.61
22.07.19 10:32:04,801.60
22.07.19 10:31:59,801.60
22.07.19 10:31:58,801.60
22.07.19 10:31:57,801.60
22.07.19 10:31:55,801.60
22.07.19 10:31:54,801.58
22.07.19 10:31:52,801.58
22.07.19 10:31:52,801.59
22.07.19 10:31:51,801.67
22.07.19 10:31:50,801.68
22.07.19 10:31:45,801.68
22.07.19 10:31:44,801.68
22.07.19 10:31:43,801.65
22.07.19 10:31:43,801.66
22.07.19 10:31:43,801.61
22.07.19 10:31:43,801.66
22.07.19 10:31:43,801.67
22.07.19 10:31:39,801.70
22.07.19 10:31:36,801.70
22.07.19 10:31:36,801.69
22.07.19 10:31:36,801.70
22.07.19 10:31:35,801.68
22.07.19 10:31:32,801.67
22.07.19 10:31:32,801.68
22.07.19 10:31:30,801.67
22.07.19 10:31:30,801.68
22.07.19 10:31:28,801.69
22.07.19 10:31:24,801.69
22.07.19 10:31:23,801.69
22.07.19 10:31:17,801.70
22.07.19 10:31:16,801.70
22.07.19 10:31:16,801.75
22.07.19 10:31:16,801.71
22.07.19 10:31:15,801.75
22.07.19 10:31:14,801.75
22.07.19 10:31:09,801.74
22.07.19 10:31:08,801.74
22.07.19 10:31:07,801.74
22.07.19 10:31:07,801.75
22.07.19 10:31:05,801.76
22.07.19 10:31:05,801.77
22.07.19 10:31:03,801.78
22.07.19 10:31:02,801.78
22.07.19 10:31:01,801.79
22.07.19 10:31:00,801.78
22.07.19 10:30:59,801.78
22.07.19 10:30:51,801.77
22.07.19 10:30:50,801.73
22.07.19 10:30:50,801.74
22.07.19 10:30:49,801.75
22.07.19 10:30:48,801.70
22.07.19 10:30:43,801.70
22.07.19 10:30:38,801.70
22.07.19 10:30:38,801.75
22.07.19 10:30:37,801.70
22.07.19 10:30:36,801.69
22.07.19 10:30:33,801.68
22.07.19 10:30:32,801.68
22.07.19 10:30:32,801.64
22.07.19 10:30:32,801.64
22.07.19 10:30:31,801.64
22.07.19 10:30:31,801.65
22.07.19 10:30:30,801.66
22.07.19 10:30:29,801.64
22.07.19 10:30:27,801.64
22.07.19 10:30:26,801.64
22.07.19 10:30:26,801.62
22.07.19 10:30:26,801.65
22.07.19 10:30:26,801.64
22.07.19 10:30:26,801.62
22.07.19 10:30:26,801.64
22.07.19 10:30:26,801.66
22.07.19 10:30:26,801.67
22.07.19 10:30:26,801.68
22.07.19 10:30:24,801.69
22.07.19 10:30:24,801.68
22.07.19 10:30:24,801.69
22.07.19 10:30:16,801.69
22.07.19 10:30:16,801.68
22.07.19 10:30:16,801.69
22.07.19 10:30:15,801.68
22.07.19 10:30:14,801.69
22.07.19 10:30:12,801.69
22.07.19 10:30:10,801.69
22.07.19 10:30:08,801.69
22.07.19 10:30:08,801.70
22.07.19 10:30:08,801.69
22.07.19 10:30:07,801.69
22.07.19 10:30:03,801.68
22.07.19 10:30:01,801.72
22.07.19 10:30:00,801.73
22.07.19 10:29:56,801.73
22.07.19 10:29:55,801.73
22.07.19 10:29:54,801.77
22.07.19 10:29:53,801.77
22.07.19 10:29:53,801.76
22.07.19 10:29:53,801.76
22.07.19 10:29:49,801.76
22.07.19 10:29:48,801.76
22.07.19 10:29:48,801.72
22.07.19 10:29:44,801.72
22.07.19 10:29:43,801.71
22.07.19 10:29:43,801.67
22.07.19 10:29:42,801.64
22.07.19 10:29:42,801.62
22.07.19 10:29:41,801.62
22.07.19 10:29:39,801.62
22.07.19 10:29:38,801.62
22.07.19 10:29:33,801.63
22.07.19 10:29:33,801.64
22.07.19 10:29:32,801.63
22.07.19 10:29:31,801.62
22.07.19 10:29:31,801.61
22.07.19 10:29:31,801.62
22.07.19 10:29:31,801.59
22.07.19 10:29:28,801.60
22.07.19 10:29:27,801.60
22.07.19 10:29:24,801.60
22.07.19 10:29:23,801.60
22.07.19 10:29:23,801.57
22.07.19 10:29:16,801.58
22.07.19 10:29:13,801.58
22.07.19 10:29:07,801.58
22.07.19 10:29:01,801.58
22.07.19 10:28:58,801.58
22.07.19 10:28:58,801.57
22.07.19 10:28:58,801.58
22.07.19 10:28:58,801.58
22.07.19 10:28:52,801.57
22.07.19 10:28:51,801.57
22.07.19 10:28:48,801.54
22.07.19 10:28:48,801.53
22.07.19 10:28:47,801.53
22.07.19 10:28:47,801.53
22.07.19 10:28:47,801.54
22.07.19 10:28:35,801.54
22.07.19 10:28:32,801.54
22.07.19 10:28:32,801.55
22.07.19 10:28:31,801.56
22.07.19 10:28:31,801.52
22.07.19 10:28:29,801.56
22.07.19 10:28:27,801.56
22.07.19 10:28:24,801.56
22.07.19 10:28:23,801.57
22.07.19 10:28:18,801.57
22.07.19 10:28:17,801.57
22.07.19 10:28:15,801.58
22.07.19 10:28:13,801.58
22.07.19 10:28:10,801.57
22.07.19 10:28:09,801.57
22.07.19 10:28:06,801.55
22.07.19 10:28:03,801.55
22.07.19 10:28:02,801.55
22.07.19 10:28:01,801.54
22.07.19 10:27:59,801.53
22.07.19 10:27:58,801.53
22.07.19 10:27:55,801.49
22.07.19 10:27:55,801.48
22.07.19 10:27:53,801.49
22.07.19 10:27:51,801.50
22.07.19 10:27:49,801.50
22.07.19 10:27:49,801.48
22.07.19 10:27:48,801.45
22.07.19 10:27:47,801.45
22.07.19 10:27:46,801.42
22.07.19 10:27:43,801.42
22.07.19 10:27:40,801.42
22.07.19 10:27:39,801.42
22.07.19 10:27:36,801.43
22.07.19 10:27:35,801.43
22.07.19 10:27:30,801.43
22.07.19 10:27:29,801.43
22.07.19 10:27:24,801.44
22.07.19 10:27:22,801.44
22.07.19 10:27:17,801.45
22.07.19 10:27:15,801.47
22.07.19 10:27:14,801.47
22.07.19 10:27:13,801.47
22.07.19 10:27:12,801.47
22.07.19 10:27:10,801.43
22.07.19 10:27:03,801.43
22.07.19 10:27:01,801.43
22.07.19 10:27:01,801.42
22.07.19 10:27:00,801.41
22.07.19 10:27:00,801.40
22.07.19 10:26:58,801.41
22.07.19 10:26:58,801.40
22.07.19 10:26:58,801.41
22.07.19 10:26:57,801.40
22.07.19 10:26:56,801.36
22.07.19 10:26:54,801.37
22.07.19 10:26:53,801.38
22.07.19 10:26:52,801.38
22.07.19 10:26:49,801.39
22.07.19 10:26:49,801.43
22.07.19 10:26:48,801.34
22.07.19 10:26:48,801.33
22.07.19 10:26:48,801.34
22.07.19 10:26:48,801.36
22.07.19 10:26:47,801.36
22.07.19 10:26:44,801.40
22.07.19 10:26:41,801.40
22.07.19 10:26:40,801.40
22.07.19 10:26:38,801.41
22.07.19 10:26:37,801.41
22.07.19 10:26:36,801.50
22.07.19 10:26:33,801.49
22.07.19 10:26:33,801.47
22.07.19 10:26:33,801.49
22.07.19 10:26:29,801.49
22.07.19 10:26:23,801.40
22.07.19 10:26:23,801.41
22.07.19 10:26:23,801.45
22.07.19 10:26:23,801.46
22.07.19 10:26:23,801.47
22.07.19 10:26:23,801.47
22.07.19 10:26:23,801.48
22.07.19 10:26:21,801.49
22.07.19 10:26:21,801.50
22.07.19 10:26:20,801.51
22.07.19 10:26:20,801.51
22.07.19 10:26:19,801.55
22.07.19 10:26:18,801.55
22.07.19 10:26:18,801.57
22.07.19 10:26:17,801.58
22.07.19 10:26:16,801.56
22.07.19 10:26:16,801.60
22.07.19 10:26:16,801.64
22.07.19 10:26:16,801.67
22.07.19 10:26:16,801.68
22.07.19 10:26:16,801.72
22.07.19 10:26:15,801.71
22.07.19 10:26:13,801.70
